Include=yes;Acq Date=2019-05-03;Acq Time=14:57:45;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
109,109,dvdt,0,1,0.0,109,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4808479,240.42395000000002,-42.24068777901783,9.765624999999929,,4808517,240.42585,38.430350167410694,80.67103794642853,1.8999999999778083,4808675,240.43375,3.3264160156249982,4806690,-65.10938371930801,4806869,4807584,35.75,-64.81061662946425,-62.395368303571395,54.59485022696697,,4808495,-2.9078892299107126,100.78772720025499,4808588,21.619524274553562,-10.154257015306111,11156.0,557.8,1.7927572606669058,11837.0,591.85,89.45,"[{'halfHeight': 10, 'risingPnt': 4808487, 'fallingPnt': 4809022, 'widthPnts': 535, 'widthMs': 26.75}, {'halfHeight': 20, 'risingPnt': 4808490, 'fallingPnt': 4808905, 'widthPnts': 415, 'widthMs': 20.75}, {'halfHeight': 50, 'risingPnt': 4808496, 'fallingPnt': 4808703, 'widthPnts': 207, 'widthMs': 10.35}, {'halfHeight': 80, 'risingPnt': 4808502, 'fallingPnt': 4808587, 'widthPnts': 85, 'widthMs': 4.25}, {'halfHeight': 90, 'risingPnt': 4808505, 'fallingPnt': 4808553, 'widthPnts': 48, 'widthMs': 2.4}]",26.75,20.75,10.35,4.25,2.4,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
110,110,dvdt,0,1,0.0,110,0,"[{'Spike': 110, 'Seconds': 241.6491, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4832982,241.6491,-42.60253906249998,10.176678093112251,,4833022,241.6511,39.32843889508926,81.93097795758925,2.0000000000095497,4833181,241.65904999999998,1.2119838169642851,4831570,-65.44442313058032,4831711,4832276,28.25,-65.18118722098211,-62.34741210937497,91.96174064048924,,4832999,1.0724748883928568,102.50418526785707,4833045,33.95734514508927,-10.082011320152983,24503.0,1225.15,0.8162265844998571,24880.0,1244.0,70.6,"[{'halfHeight': 10, 'risingPnt': 4832990, 'fallingPnt': 4833529, 'widthPnts': 539, 'widthMs': 26.95}, {'halfHeight': 20, 'risingPnt': 4832994, 'fallingPnt': 4833399, 'widthPnts': 405, 'widthMs': 20.25}, {'halfHeight': 50, 'risingPnt': 4832999, 'fallingPnt': 4833198, 'widthPnts': 199, 'widthMs': 9.95}, {'halfHeight': 80, 'risingPnt': 4833005, 'fallingPnt': 4833086, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 4833008, 'fallingPnt': 4833056, 'widthPnts': 48, 'widthMs': 2.4}]",26.95,20.25,9.95,4.05,2.4,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
111,111,dvdt,0,1,0.0,111,0,"[{'Spike': 111, 'Seconds': 242.3364, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 111, 'Seconds': 242.3364, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.346<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4846728,242.3364,-43.03414481026783,9.611168686224499,,4846766,242.33829999999998,37.959507533482125,80.99365234374996,1.8999999999778083,4846925,242.34625,4.782540457589283,4843605,-65.34694126674103,4843917,4845167,62.5,-64.76266043526782,-64.50544084821425,0.34642361456839843,,4846745,-6.914411272321425,96.7419682716836,4846850,19.866943359374993,-8.465202487244891,13746.0,687.3,1.4549687181725595,12035.0,601.75,156.15,"[{'halfHeight': 10, 'risingPnt': 4846738, 'fallingPnt': 4847322, 'widthPnts': 584, 'widthMs': 29.2}, {'halfHeight': 20, 'risingPnt': 4846741, 'fallingPnt': 4847193, 'widthPnts': 452, 'widthMs': 22.6}, {'halfHeight': 50, 'risingPnt': 4846746, 'fallingPnt': 4846972, 'widthPnts': 226, 'widthMs': 11.3}, {'halfHeight': 80, 'risingPnt': 4846753, 'fallingPnt': 4846842, 'widthPnts': 89, 'widthMs': 4.45}, {'halfHeight': 90, 'risingPnt': 4846756, 'fallingPnt': 4846809, 'widthPnts': 53, 'widthMs': 2.65}]",29.2,22.6,11.3,4.45,2.65,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
112,112,dvdt,0,1,0.0,112,0,"[{'Spike': 112, 'Seconds': 243.0508, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4861016,243.05079999999998,-43.46139090401783,6.574358258928482,,4861057,243.05285,37.702287946428555,81.16367885044639,2.0500000000254204,4861216,243.0608,4.028320312499998,4858955,-65.09098597935264,4859161,4859985,41.2,-64.57519531249997,-62.687465122767826,45.368574103498695,,4861034,-5.305698939732141,96.45547672193868,4861190,8.906773158482139,-9.289799904336736,14288.0,714.4,1.3997760358342666,15350.0,767.5,103.05,"[{'halfHeight': 10, 'risingPnt': 4861026, 'fallingPnt': 4861602, 'widthPnts': 576, 'widthMs': 28.8}, {'halfHeight': 20, 'risingPnt': 4861029, 'fallingPnt': 4861473, 'widthPnts': 444, 'widthMs': 22.2}, {'halfHeight': 50, 'risingPnt': 4861035, 'fallingPnt': 4861258, 'widthPnts': 223, 'widthMs': 11.15}, {'halfHeight': 80, 'risingPnt': 4861041, 'fallingPnt': 4861133, 'widthPnts': 92, 'widthMs': 4.6}, {'halfHeight': 90, 'risingPnt': 4861045, 'fallingPnt': 4861097, 'widthPnts': 52, 'widthMs': 2.6}]",28.8,22.2,11.15,4.6,2.6,2.0500000000254204,yes,2019-05-03,14:57:45,,,,,unknown,,,,
113,113,dvdt,0,1,0.0,113,0,"[{'Spike': 113, 'Seconds': 244.5176, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4890352,244.51760000000002,-42.77256556919641,8.098991549744875,,4890390,244.5195,38.844517299107125,81.61708286830353,1.8999999999778083,4890549,244.52745000000002,2.5024414062499987,4886174,-64.90783691406247,4886592,4888263,83.55,-64.05639648437497,-63.01007952008925,17.86194334637128,,4890368,-6.569998604910712,99.15597098214276,4890474,18.070765904017847,-9.593730070153029,29336.0,1466.8,0.6817562039814563,27219.0,1360.95,208.9,"[{'halfHeight': 10, 'risingPnt': 4890361, 'fallingPnt': 4890939, 'widthPnts': 578, 'widthMs': 28.9}, {'halfHeight': 20, 'risingPnt': 4890364, 'fallingPnt': 4890797, 'widthPnts': 433, 'widthMs': 21.65}, {'halfHeight': 50, 'risingPnt': 4890369, 'fallingPnt': 4890573, 'widthPnts': 204, 'widthMs': 10.2}, {'halfHeight': 80, 'risingPnt': 4890376, 'fallingPnt': 4890457, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 4890379, 'fallingPnt': 4890426, 'widthPnts': 47, 'widthMs': 2.35}]",28.9,21.65,10.2,4.05,2.35,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
114,114,dvdt,0,1,0.0,114,0,"[{'Spike': 114, 'Seconds': 245.1605, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4903210,245.1605,-42.08809988839284,9.827905771683625,,4903247,245.16235,39.18892996651784,81.27702985491068,1.8499999999903594,4903406,245.1703,3.6926269531249982,4900704,-65.28106689453122,4900955,4901957,50.1,-64.71470424107139,-64.20462472098211,8.763554434325561,,4903226,-1.1989048549107135,103.80211654974481,4903314,23.202078683035705,-9.389449139030607,12858.0,642.9,1.555451858764971,14530.0,726.5,125.3,"[{'halfHeight': 10, 'risingPnt': 4903218, 'fallingPnt': 4903759, 'widthPnts': 541, 'widthMs': 27.05}, {'halfHeight': 20, 'risingPnt': 4903221, 'fallingPnt': 4903636, 'widthPnts': 415, 'widthMs': 20.75}, {'halfHeight': 50, 'risingPnt': 4903226, 'fallingPnt': 4903436, 'widthPnts': 210, 'widthMs': 10.5}, {'halfHeight': 80, 'risingPnt': 4903232, 'fallingPnt': 4903316, 'widthPnts': 84, 'widthMs': 4.2}, {'halfHeight': 90, 'risingPnt': 4903236, 'fallingPnt': 4903284, 'widthPnts': 48, 'widthMs': 2.4}]",27.05,20.75,10.5,4.2,2.4,1.8499999999903594,yes,2019-05-03,14:57:45,,,,,unknown,,,,
115,115,dvdt,0,1,0.0,115,0,"[{'Spike': 115, 'Seconds': 245.6522, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4913044,245.65220000000002,-42.397635323660694,8.24348294005098,,4913083,245.65415,37.689208984374986,80.08684430803568,1.9499999999652573,4913242,245.6621,5.092075892857141,4910105,-64.69687325613836,4910399,4911575,58.8,-64.50108119419639,-63.27165876116068,15.96632213009691,,4913061,-4.568917410714283,96.29105548469381,4913127,28.45546177455356,-8.101482780612196,9834.0,491.7,2.033760423022168,9401.0,470.05,146.95,"[{'halfHeight': 10, 'risingPnt': 4913053, 'fallingPnt': 4913621, 'widthPnts': 568, 'widthMs': 28.4}, {'halfHeight': 20, 'risingPnt': 4913056, 'fallingPnt': 4913497, 'widthPnts': 441, 'widthMs': 22.05}, {'halfHeight': 50, 'risingPnt': 4913062, 'fallingPnt': 4913286, 'widthPnts': 224, 'widthMs': 11.2}, {'halfHeight': 80, 'risingPnt': 4913068, 'fallingPnt': 4913157, 'widthPnts': 89, 'widthMs': 4.45}, {'halfHeight': 90, 'risingPnt': 4913072, 'fallingPnt': 4913123, 'widthPnts': 51, 'widthMs': 2.55}]",28.4,22.05,11.2,4.45,2.55,1.9499999999652573,yes,2019-05-03,14:57:45,,,,,unknown,,,,
116,116,dvdt,0,1,0.0,116,0,"[{'Spike': 116, 'Seconds': 246.098, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4921960,246.098,-42.85103934151783,9.18267697704083,,4921999,246.09995,37.179129464285694,80.03016880580353,1.949999999993679,4922158,246.1079,4.516601562499998,4920235,-64.14472307477675,4920407,4921097,34.5,-63.2498604910714,-59.417724609374964,112.88068733093029,,4921978,-6.443568638392854,95.13263313137745,4922049,27.073451450892843,-8.544921874999991,8916.0,445.8,2.2431583669807087,10130.0,506.5,86.25,"[{'halfHeight': 10, 'risingPnt': 4921970, 'fallingPnt': 4922543, 'widthPnts': 573, 'widthMs': 28.65}, {'halfHeight': 20, 'risingPnt': 4921973, 'fallingPnt': 4922424, 'widthPnts': 451, 'widthMs': 22.55}, {'halfHeight': 50, 'risingPnt': 4921979, 'fallingPnt': 4922208, 'widthPnts': 229, 'widthMs': 11.45}, {'halfHeight': 80, 'risingPnt': 4921985, 'fallingPnt': 4922075, 'widthPnts': 90, 'widthMs': 4.5}, {'halfHeight': 90, 'risingPnt': 4921989, 'fallingPnt': 4922041, 'widthPnts': 52, 'widthMs': 2.6}]",28.65,22.55,11.45,4.5,2.6,1.949999999993679,yes,2019-05-03,14:57:45,,,,,unknown,,,,
117,117,dvdt,0,1,0.0,117,0,"[{'Spike': 117, 'Seconds': 246.9416, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.339<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4938831,246.94154999999998,-42.463030133928555,6.659060108418384,,4938871,246.94355,38.51318359374998,80.97621372767853,2.0000000000095497,4939029,246.95145000000002,4.656110491071426,4935833,-64.02600969587051,4936133,4937332,59.95,-63.79045758928568,-63.280378069196395,4.339342987457752,,4938848,-4.843575613839283,98.7324617346938,4938950,20.56448800223213,-8.066605548469365,16871.0,843.55,1.185466184577085,15598.0,779.9,149.9,"[{'halfHeight': 10, 'risingPnt': 4938840, 'fallingPnt': 4939441, 'widthPnts': 601, 'widthMs': 30.05}, {'halfHeight': 20, 'risingPnt': 4938844, 'fallingPnt': 4939299, 'widthPnts': 455, 'widthMs': 22.75}, {'halfHeight': 50, 'risingPnt': 4938849, 'fallingPnt': 4939069, 'widthPnts': 220, 'widthMs': 11.0}, {'halfHeight': 80, 'risingPnt': 4938855, 'fallingPnt': 4938944, 'widthPnts': 89, 'widthMs': 4.45}, {'halfHeight': 90, 'risingPnt': 4938859, 'fallingPnt': 4938910, 'widthPnts': 51, 'widthMs': 2.55}]",30.05,22.75,11.0,4.45,2.55,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
118,118,dvdt,0,1,0.0,118,0,"[{'Spike': 118, 'Seconds': 248.8384, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4976767,248.83835000000002,-40.89355468749998,8.330676020408214,,4976804,248.8402,38.465227399553555,79.35878208705353,1.8499999999903594,4976963,248.84815,2.3803710937499987,4974714,-64.20645577566961,4974919,4975740,41.05,-63.768659319196395,-62.277657645089256,32.497732800860085,,4976782,-1.4953613281249993,97.1355827487244,4976867,23.289271763392843,-9.419343909438782,37936.0,1896.8,0.527203711514129,38881.0,1944.05,102.65,"[{'halfHeight': 10, 'risingPnt': 4976774, 'fallingPnt': 4977299, 'widthPnts': 525, 'widthMs': 26.25}, {'halfHeight': 20, 'risingPnt': 4976777, 'fallingPnt': 4977184, 'widthPnts': 407, 'widthMs': 20.35}, {'halfHeight': 50, 'risingPnt': 4976783, 'fallingPnt': 4976982, 'widthPnts': 199, 'widthMs': 9.95}, {'halfHeight': 80, 'risingPnt': 4976789, 'fallingPnt': 4976869, 'widthPnts': 80, 'widthMs': 4.0}, {'halfHeight': 90, 'risingPnt': 4976792, 'fallingPnt': 4976839, 'widthPnts': 47, 'widthMs': 2.35}]",26.25,20.35,9.95,4.0,2.35,1.8499999999903594,yes,2019-05-03,14:57:45,,,,,unknown,,,,
119,119,dvdt,0,1,0.0,119,0,"[{'Spike': 119, 'Seconds': 249.4606, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4989213,249.46065,-43.48754882812498,8.946010044642813,,4989254,249.4627,39.45922851562498,82.94677734374996,2.0500000000254204,4989413,249.47065,4.172188895089284,4987836,-63.98328508649549,4987974,4988524,27.5,-63.59863281249997,-61.994280133928534,59.427852428935935,,4989232,-2.5852748325892843,101.89134247448969,4989351,16.675676618303562,-9.294782366071432,12446.0,622.3,1.606941989394183,13122.0,656.1,68.85,"[{'halfHeight': 10, 'risingPnt': 4989223, 'fallingPnt': 4989882, 'widthPnts': 659, 'widthMs': 32.95}, {'halfHeight': 20, 'risingPnt': 4989227, 'fallingPnt': 4989709, 'widthPnts': 482, 'widthMs': 24.1}, {'halfHeight': 50, 'risingPnt': 4989233, 'fallingPnt': 4989450, 'widthPnts': 217, 'widthMs': 10.85}, {'halfHeight': 80, 'risingPnt': 4989239, 'fallingPnt': 4989325, 'widthPnts': 86, 'widthMs': 4.3}, {'halfHeight': 90, 'risingPnt': 4989242, 'fallingPnt': 4989291, 'widthPnts': 49, 'widthMs': 2.45}]",32.95,24.1,10.85,4.3,2.45,2.0500000000254204,yes,2019-05-03,14:57:45,,,,,unknown,,,,
120,120,dvdt,0,1,0.0,120,0,"[{'Spike': 120, 'Seconds': 251.4562, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5029124,251.45620000000002,-41.059221540178555,8.26590401785717,,5029160,251.458,38.19928850446426,79.25851004464282,1.7999999999744887,5029319,251.46595000000002,2.947126116071427,5027481,-63.49931989397318,5027645,5028303,32.9,-63.44604492187497,-60.88256835937497,67.33845822349822,,5029139,-3.971644810267855,99.68162069515296,5029184,33.16388811383926,-10.348573022959155,39911.0,1995.55,0.501114980832352,39645.0,1982.25,82.15,"[{'halfHeight': 10, 'risingPnt': 5029132, 'fallingPnt': 5029663, 'widthPnts': 531, 'widthMs': 26.55}, {'halfHeight': 20, 'risingPnt': 5029135, 'fallingPnt': 5029548, 'widthPnts': 413, 'widthMs': 20.65}, {'halfHeight': 50, 'risingPnt': 5029140, 'fallingPnt': 5029344, 'widthPnts': 204, 'widthMs': 10.2}, {'halfHeight': 80, 'risingPnt': 5029146, 'fallingPnt': 5029228, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 5029149, 'fallingPnt': 5029196, 'widthPnts': 47, 'widthMs': 2.35}]",26.55,20.65,10.2,4.1,2.35,1.7999999999744887,yes,2019-05-03,14:57:45,,,,,unknown,,,,
121,121,dvdt,0,1,0.0,121,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5056780,252.839,-42.885916573660694,5.179268973214266,,5056824,252.84120000000001,38.10773577008926,80.99365234374996,2.200000000016189,5056982,252.8491,2.7988978794642843,5055584,-61.93921770368301,5055704,5056182,23.9,-61.7850167410714,-59.7708565848214,83.99849752746296,,5056800,-3.038678850446427,93.4136838329081,5056838,35.32627650669641,-9.264887595663279,27656.0,1382.8,0.7231703789412786,28103.0,1405.15,59.8,"[{'halfHeight': 10, 'risingPnt': 5056791, 'fallingPnt': 5057427, 'widthPnts': 636, 'widthMs': 31.8}, {'halfHeight': 20, 'risingPnt': 5056795, 'fallingPnt': 5057252, 'widthPnts': 457, 'widthMs': 22.85}, {'halfHeight': 50, 'risingPnt': 5056801, 'fallingPnt': 5057014, 'widthPnts': 213, 'widthMs': 10.65}, {'halfHeight': 80, 'risingPnt': 5056807, 'fallingPnt': 5056893, 'widthPnts': 86, 'widthMs': 4.3}, {'halfHeight': 90, 'risingPnt': 5056810, 'fallingPnt': 5056861, 'widthPnts': 51, 'widthMs': 2.55}]",31.8,22.85,10.65,4.3,2.55,2.200000000016189,yes,2019-05-03,14:57:45,,,,,unknown,,,,
122,122,dvdt,0,1,0.0,122,0,"[{'Spike': 122, 'Seconds': 253.9904, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 122, 'Seconds': 253.9904, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.983<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5079809,253.99045,-41.83088030133926,7.685447225765294,,5079852,253.9926,37.79384068080355,79.6247209821428,2.1500000000003183,5080011,254.00054999999998,3.574916294642856,5076710,-63.06296212332586,5077020,5078260,62.0,-62.72670200892854,-61.06131417410711,4.982811307729595,,5079828,0.6234305245535712,96.38572225765296,5080015,2.7378627232142843,-8.766641422193873,23029.0,1151.45,0.8684701897607364,21126.0,1056.3,154.95,"[{'halfHeight': 10, 'risingPnt': 5079819, 'fallingPnt': 5080439, 'widthPnts': 620, 'widthMs': 31.0}, {'halfHeight': 20, 'risingPnt': 5079822, 'fallingPnt': 5080284, 'widthPnts': 462, 'widthMs': 23.1}, {'halfHeight': 50, 'risingPnt': 5079828, 'fallingPnt': 5080047, 'widthPnts': 219, 'widthMs': 10.95}, {'halfHeight': 80, 'risingPnt': 5079834, 'fallingPnt': 5079922, 'widthPnts': 88, 'widthMs': 4.4}, {'halfHeight': 90, 'risingPnt': 5079837, 'fallingPnt': 5079889, 'widthPnts': 52, 'widthMs': 2.6}]",31.0,23.1,10.95,4.4,2.6,2.1500000000003183,yes,2019-05-03,14:57:45,,,,,unknown,,,,
123,123,dvdt,0,1,0.0,123,0,"[{'Spike': 123, 'Seconds': 254.725, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5094499,254.72495,-41.346958705357125,8.574816645408173,,5094538,254.7269,37.47558593749998,78.82254464285711,1.949999999993679,5094697,254.73485,4.965645926339283,5091585,-62.71959577287944,5091876,5093042,58.3,-62.27765764508925,-59.483119419642826,61.71295182933812,,5094517,-4.263741629464284,92.57413903061214,5094554,34.973144531249986,-9.2873086734694,14690.0,734.5,1.3614703880190606,14875.0,743.75,145.7,"[{'halfHeight': 10, 'risingPnt': 5094508, 'fallingPnt': 5095087, 'widthPnts': 579, 'widthMs': 28.95}, {'halfHeight': 20, 'risingPnt': 5094512, 'fallingPnt': 5094955, 'widthPnts': 443, 'widthMs': 22.15}, {'halfHeight': 50, 'risingPnt': 5094518, 'fallingPnt': 5094740, 'widthPnts': 222, 'widthMs': 11.1}, {'halfHeight': 80, 'risingPnt': 5094524, 'fallingPnt': 5094611, 'widthPnts': 87, 'widthMs': 4.35}, {'halfHeight': 90, 'risingPnt': 5094528, 'fallingPnt': 5094576, 'widthPnts': 48, 'widthMs': 2.4}]",28.95,22.15,11.1,4.35,2.4,1.949999999993679,yes,2019-05-03,14:57:45,,,,,unknown,,,,
124,124,dvdt,0,1,0.0,124,0,"[{'Spike': 124, 'Seconds': 255.1325, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5102650,255.1325,-40.10009765624998,9.068080357142824,,5102689,255.13445000000002,35.932268415178555,76.03236607142853,1.9500000000221007,5102848,255.14239999999998,5.362374441964283,5101441,-60.676574707031214,5101562,5102045,24.15,-60.028076171874964,-57.120186941964256,131.81644544213654,,5102668,-3.5356794084821415,90.82778619260196,5102795,14.216831752232135,-8.784080038265309,8151.0,407.55,2.45368666421298,9856.0,492.8,60.45,"[{'halfHeight': 10, 'risingPnt': 5102659, 'fallingPnt': 5103230, 'widthPnts': 571, 'widthMs': 28.55}, {'halfHeight': 20, 'risingPnt': 5102663, 'fallingPnt': 5103105, 'widthPnts': 442, 'widthMs': 22.1}, {'halfHeight': 50, 'risingPnt': 5102669, 'fallingPnt': 5102896, 'widthPnts': 227, 'widthMs': 11.35}, {'halfHeight': 80, 'risingPnt': 5102675, 'fallingPnt': 5102765, 'widthPnts': 90, 'widthMs': 4.5}, {'halfHeight': 90, 'risingPnt': 5102679, 'fallingPnt': 5102730, 'widthPnts': 51, 'widthMs': 2.55}]",28.55,22.1,11.35,4.5,2.55,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
125,125,dvdt,0,1,0.0,125,0,"[{'Spike': 125, 'Seconds': 255.8638, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5117275,255.86375,-39.76876395089284,7.122429049744902,,5117320,255.866,33.416748046874986,73.18551199776783,2.250000000003638,5117479,255.87395,5.924769810267854,5113586,-61.189923967633895,5113955,5115430,73.75,-60.76049804687497,-55.99975585937497,76.81303483997799,,5117296,-2.075195312499999,82.168267697704,5117558,-4.255022321428569,-8.270886479591834,14625.0,731.25,1.3675213675213675,12145.0,607.25,184.45,"[{'halfHeight': 10, 'risingPnt': 5117286, 'fallingPnt': 5117948, 'widthPnts': 662, 'widthMs': 33.1}, {'halfHeight': 20, 'risingPnt': 5117290, 'fallingPnt': 5117795, 'widthPnts': 505, 'widthMs': 25.25}, {'halfHeight': 50, 'risingPnt': 5117296, 'fallingPnt': 5117548, 'widthPnts': 252, 'widthMs': 12.6}, {'halfHeight': 80, 'risingPnt': 5117303, 'fallingPnt': 5117400, 'widthPnts': 97, 'widthMs': 4.85}, {'halfHeight': 90, 'risingPnt': 5117306, 'fallingPnt': 5117360, 'widthPnts': 54, 'widthMs': 2.7}]",33.1,25.25,12.6,4.85,2.7,2.250000000003638,yes,2019-05-03,14:57:45,,,,,unknown,,,,
