# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				21377.960000000003 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
1.870000e+01	-1.394350e+01	-1.394433e+01
1.872000e+01	-1.396992e+01	-1.397352e+01
1.874000e+01	-1.400097e+01	-1.400216e+01
1.876000e+01	-1.403655e+01	-1.403008e+01
1.878000e+01	-1.406353e+01	-1.405781e+01
1.880000e+01	-1.408897e+01	-1.408537e+01
1.882000e+01	-1.411590e+01	-1.411285e+01
1.884000e+01	-1.414337e+01	-1.414046e+01
1.886000e+01	-1.416625e+01	-1.416842e+01
1.888000e+01	-1.419068e+01	-1.419637e+01
1.890000e+01	-1.422222e+01	-1.422441e+01
1.892000e+01	-1.425375e+01	-1.425235e+01
1.894000e+01	-1.427817e+01	-1.428053e+01
1.896000e+01	-1.430410e+01	-1.430887e+01
1.898000e+01	-1.433462e+01	-1.433721e+01
1.900000e+01	-1.436563e+01	-1.436573e+01
1.902000e+01	-1.439360e+01	-1.439486e+01
1.904000e+01	-1.442465e+01	-1.442437e+01
1.906000e+01	-1.445922e+01	-1.445423e+01
1.908000e+01	-1.448872e+01	-1.448464e+01
1.910000e+01	-1.451365e+01	-1.451564e+01
1.912000e+01	-1.454877e+01	-1.454687e+01
1.914000e+01	-1.457825e+01	-1.457781e+01
1.916000e+01	-1.460725e+01	-1.460913e+01
1.918000e+01	-1.463418e+01	-1.464091e+01
1.920000e+01	-1.466777e+01	-1.467226e+01
1.922000e+01	-1.469880e+01	-1.470363e+01
1.924000e+01	-1.473285e+01	-1.473484e+01
1.926000e+01	-1.476798e+01	-1.476582e+01
1.928000e+01	-1.480103e+01	-1.479634e+01
1.930000e+01	-1.483308e+01	-1.482651e+01
1.932000e+01	-1.486208e+01	-1.485625e+01
1.934000e+01	-1.488902e+01	-1.488564e+01
1.936000e+01	-1.491445e+01	-1.491397e+01
1.938000e+01	-1.494648e+01	-1.494254e+01
1.940000e+01	-1.497395e+01	-1.497074e+01
1.942000e+01	-1.499888e+01	-1.499833e+01
1.944000e+01	-1.502993e+01	-1.502576e+01
1.946000e+01	-1.505178e+01	-1.505354e+01
1.948000e+01	-1.507822e+01	-1.508149e+01
1.950000e+01	-1.510570e+01	-1.510976e+01
1.952000e+01	-1.513265e+01	-1.513847e+01
1.954000e+01	-1.516012e+01	-1.516820e+01
1.956000e+01	-1.519420e+01	-1.519874e+01
1.958000e+01	-1.522420e+01	-1.522967e+01
1.960000e+01	-1.526187e+01	-1.526094e+01
1.962000e+01	-1.528980e+01	-1.529243e+01
1.964000e+01	-1.532340e+01	-1.532462e+01
1.966000e+01	-1.536305e+01	-1.535723e+01
1.968000e+01	-1.539460e+01	-1.538942e+01
1.970000e+01	-1.542410e+01	-1.542198e+01
1.972000e+01	-1.545512e+01	-1.545364e+01
1.974000e+01	-1.548817e+01	-1.548496e+01
1.976000e+01	-1.552378e+01	-1.551630e+01
1.978000e+01	-1.554922e+01	-1.554757e+01
1.980000e+01	-1.557720e+01	-1.557831e+01
1.982000e+01	-1.560923e+01	-1.560933e+01
1.984000e+01	-1.563975e+01	-1.564020e+01
1.986000e+01	-1.566925e+01	-1.567120e+01
1.988000e+01	-1.569620e+01	-1.570143e+01
1.990000e+01	-1.572162e+01	-1.573149e+01
1.992000e+01	-1.575673e+01	-1.576142e+01
1.994000e+01	-1.578470e+01	-1.579104e+01
1.996000e+01	-1.582438e+01	-1.582027e+01
1.998000e+01	-1.585897e+01	-1.584946e+01
2.000000e+01	-1.588745e+01	-1.587832e+01
2.002000e+01	-1.591338e+01	-1.590703e+01
2.004000e+01	-1.594492e+01	-1.593578e+01
2.006000e+01	-1.596780e+01	-1.596445e+01
2.008000e+01	-1.599122e+01	-1.599351e+01
2.010000e+01	-1.601612e+01	-1.602237e+01
2.012000e+01	-1.604613e+01	-1.605116e+01
2.014000e+01	-1.607108e+01	-1.607996e+01
2.016000e+01	-1.610363e+01	-1.610803e+01
2.018000e+01	-1.613413e+01	-1.613643e+01
2.020000e+01	-1.616467e+01	-1.616501e+01
2.022000e+01	-1.619058e+01	-1.619416e+01
2.024000e+01	-1.622468e+01	-1.622402e+01
2.026000e+01	-1.626282e+01	-1.625397e+01
2.028000e+01	-1.628925e+01	-1.628423e+01
2.030000e+01	-1.631827e+01	-1.631492e+01
2.032000e+01	-1.634268e+01	-1.634566e+01
2.034000e+01	-1.637573e+01	-1.637658e+01
2.036000e+01	-1.640675e+01	-1.640732e+01
2.038000e+01	-1.643322e+01	-1.643811e+01
2.040000e+01	-1.646983e+01	-1.646862e+01
2.042000e+01	-1.650033e+01	-1.649919e+01
2.044000e+01	-1.652630e+01	-1.652989e+01
2.046000e+01	-1.655885e+01	-1.656047e+01
2.048000e+01	-1.658782e+01	-1.659050e+01
2.050000e+01	-1.662292e+01	-1.662055e+01
2.052000e+01	-1.665193e+01	-1.665125e+01
2.054000e+01	-1.668498e+01	-1.668160e+01
2.056000e+01	-1.671550e+01	-1.671167e+01
2.058000e+01	-1.674092e+01	-1.674138e+01
2.060000e+01	-1.677043e+01	-1.677083e+01
2.062000e+01	-1.679992e+01	-1.679944e+01
2.064000e+01	-1.682842e+01	-1.682776e+01
2.066000e+01	-1.685740e+01	-1.685619e+01
2.068000e+01	-1.688283e+01	-1.688441e+01
2.070000e+01	-1.691132e+01	-1.691198e+01
2.072000e+01	-1.694132e+01	-1.693930e+01
2.074000e+01	-1.696978e+01	-1.696617e+01
2.076000e+01	-1.699320e+01	-1.699301e+01
2.078000e+01	-1.702065e+01	-1.701946e+01
2.080000e+01	-1.704865e+01	-1.704639e+01
2.082000e+01	-1.707050e+01	-1.707376e+01
2.084000e+01	-1.709745e+01	-1.710115e+01
2.086000e+01	-1.713410e+01	-1.712903e+01
2.088000e+01	-1.715750e+01	-1.715768e+01
2.090000e+01	-1.718395e+01	-1.718674e+01
2.092000e+01	-1.721090e+01	-1.721625e+01
2.094000e+01	-1.723990e+01	-1.724599e+01
2.096000e+01	-1.726990e+01	-1.727616e+01
2.098000e+01	-1.730142e+01	-1.730677e+01
2.100000e+01	-1.733500e+01	-1.733730e+01
2.102000e+01	-1.737265e+01	-1.736791e+01
2.104000e+01	-1.740315e+01	-1.739882e+01
2.106000e+01	-1.743368e+01	-1.742954e+01
2.108000e+01	-1.746675e+01	-1.745980e+01
2.110000e+01	-1.749677e+01	-1.748992e+01
2.112000e+01	-1.752167e+01	-1.752039e+01
2.114000e+01	-1.755067e+01	-1.755041e+01
2.116000e+01	-1.757965e+01	-1.758006e+01
2.118000e+01	-1.760762e+01	-1.760942e+01
2.120000e+01	-1.763408e+01	-1.763828e+01
2.122000e+01	-1.766103e+01	-1.766620e+01
2.124000e+01	-1.769613e+01	-1.769368e+01
2.126000e+01	-1.772308e+01	-1.772129e+01
2.128000e+01	-1.774748e+01	-1.774930e+01
2.130000e+01	-1.777955e+01	-1.777753e+01
2.132000e+01	-1.780905e+01	-1.780572e+01
2.134000e+01	-1.783548e+01	-1.783419e+01
2.136000e+01	-1.786397e+01	-1.786288e+01
2.138000e+01	-1.789193e+01	-1.789156e+01
2.140000e+01	-1.791942e+01	-1.792045e+01
2.142000e+01	-1.794332e+01	-1.795013e+01
2.144000e+01	-1.797128e+01	-1.797999e+01
2.146000e+01	-1.800840e+01	-1.800963e+01
2.148000e+01	-1.804200e+01	-1.803955e+01
2.150000e+01	-1.806945e+01	-1.806951e+01
2.152000e+01	-1.809897e+01	-1.809923e+01
2.154000e+01	-1.812592e+01	-1.812844e+01
2.156000e+01	-1.815795e+01	-1.815793e+01
2.158000e+01	-1.818948e+01	-1.818760e+01
2.160000e+01	-1.822103e+01	-1.821654e+01
2.162000e+01	-1.825155e+01	-1.824473e+01
2.164000e+01	-1.828207e+01	-1.827289e+01
2.166000e+01	-1.830140e+01	-1.830032e+01
2.168000e+01	-1.832683e+01	-1.832679e+01
2.170000e+01	-1.835630e+01	-1.835325e+01
2.172000e+01	-1.837513e+01	-1.838005e+01
2.174000e+01	-1.840567e+01	-1.840718e+01
2.176000e+01	-1.843413e+01	-1.843424e+01
2.178000e+01	-1.846363e+01	-1.846145e+01
2.180000e+01	-1.848653e+01	-1.848901e+01
2.182000e+01	-1.850688e+01	-1.851683e+01
2.184000e+01	-1.853842e+01	-1.854517e+01
2.186000e+01	-1.857452e+01	-1.857431e+01
2.188000e+01	-1.859842e+01	-1.860406e+01
2.190000e+01	-1.863403e+01	-1.863420e+01
2.192000e+01	-1.867168e+01	-1.866462e+01
2.194000e+01	-1.869763e+01	-1.869567e+01
2.196000e+01	-1.872813e+01	-1.872751e+01
2.198000e+01	-1.875867e+01	-1.875879e+01
2.200000e+01	-1.879118e+01	-1.879038e+01
2.202000e+01	-1.882375e+01	-1.882203e+01
2.204000e+01	-1.885020e+01	-1.885372e+01
2.206000e+01	-1.888378e+01	-1.888445e+01
2.208000e+01	-1.891532e+01	-1.891486e+01
2.210000e+01	-1.894328e+01	-1.894479e+01
2.212000e+01	-1.897482e+01	-1.897471e+01
2.214000e+01	-1.901245e+01	-1.900409e+01
2.216000e+01	-1.904093e+01	-1.903358e+01
2.218000e+01	-1.906535e+01	-1.906348e+01
2.220000e+01	-1.908825e+01	-1.909253e+01
2.222000e+01	-1.911978e+01	-1.912154e+01
2.224000e+01	-1.914622e+01	-1.915014e+01
2.226000e+01	-1.917368e+01	-1.917803e+01
2.228000e+01	-1.920165e+01	-1.920579e+01
2.230000e+01	-1.923930e+01	-1.923321e+01
2.232000e+01	-1.926015e+01	-1.926069e+01
2.234000e+01	-1.929170e+01	-1.928821e+01
2.236000e+01	-1.932168e+01	-1.931551e+01
2.238000e+01	-1.934763e+01	-1.934324e+01
2.240000e+01	-1.937253e+01	-1.937192e+01
2.242000e+01	-1.939545e+01	-1.940091e+01
2.244000e+01	-1.942752e+01	-1.942977e+01
2.246000e+01	-1.944988e+01	-1.945875e+01
2.248000e+01	-1.947732e+01	-1.948800e+01
2.250000e+01	-1.951447e+01	-1.951702e+01
2.252000e+01	-1.954498e+01	-1.954543e+01
2.254000e+01	-1.957398e+01	-1.957358e+01
2.256000e+01	-1.960397e+01	-1.960179e+01
2.258000e+01	-1.963400e+01	-1.962921e+01
2.260000e+01	-1.966653e+01	-1.965704e+01
2.262000e+01	-1.969197e+01	-1.968462e+01
2.264000e+01	-1.971588e+01	-1.971178e+01
2.266000e+01	-1.974180e+01	-1.973830e+01
2.268000e+01	-1.976978e+01	-1.976444e+01
2.270000e+01	-1.978863e+01	-1.979025e+01
2.272000e+01	-1.980998e+01	-1.981501e+01
2.274000e+01	-1.983287e+01	-1.983935e+01
2.276000e+01	-1.986237e+01	-1.986436e+01
2.278000e+01	-1.988627e+01	-1.988990e+01
2.280000e+01	-1.991678e+01	-1.991571e+01
2.282000e+01	-1.994630e+01	-1.994218e+01
2.284000e+01	-1.996513e+01	-1.996987e+01
2.286000e+01	-1.999360e+01	-1.999806e+01
2.288000e+01	-2.002155e+01	-2.002652e+01
2.290000e+01	-2.005258e+01	-2.005517e+01
2.292000e+01	-2.007598e+01	-2.008429e+01
2.294000e+01	-2.010803e+01	-2.011336e+01
2.296000e+01	-2.014517e+01	-2.014244e+01
2.298000e+01	-2.017873e+01	-2.017125e+01
2.300000e+01	-2.020723e+01	-2.019957e+01
2.302000e+01	-2.023365e+01	-2.022737e+01
2.304000e+01	-2.026368e+01	-2.025477e+01
2.306000e+01	-2.028962e+01	-2.028198e+01
2.308000e+01	-2.030437e+01	-2.030909e+01
2.310000e+01	-2.033335e+01	-2.033524e+01
2.312000e+01	-2.036032e+01	-2.036124e+01
2.314000e+01	-2.038625e+01	-2.038706e+01
2.316000e+01	-2.040760e+01	-2.041234e+01
2.318000e+01	-2.043965e+01	-2.043678e+01
2.320000e+01	-2.046000e+01	-2.046111e+01
2.322000e+01	-2.048290e+01	-2.048620e+01
2.324000e+01	-2.050730e+01	-2.051190e+01
2.326000e+01	-2.053935e+01	-2.053812e+01
2.328000e+01	-2.056427e+01	-2.056500e+01
2.330000e+01	-2.059177e+01	-2.059242e+01
2.332000e+01	-2.061820e+01	-2.061973e+01
2.334000e+01	-2.064717e+01	-2.064628e+01
2.336000e+01	-2.067058e+01	-2.067314e+01
2.338000e+01	-2.069297e+01	-2.069960e+01
2.340000e+01	-2.072550e+01	-2.072579e+01
2.342000e+01	-2.075755e+01	-2.075168e+01
2.344000e+01	-2.078807e+01	-2.077813e+01
2.346000e+01	-2.081248e+01	-2.080463e+01
2.348000e+01	-2.083843e+01	-2.083132e+01
2.350000e+01	-2.086233e+01	-2.085785e+01
2.352000e+01	-2.088012e+01	-2.088490e+01
2.354000e+01	-2.090200e+01	-2.091202e+01
2.356000e+01	-2.093148e+01	-2.093931e+01
2.358000e+01	-2.095948e+01	-2.096679e+01
2.360000e+01	-2.098233e+01	-2.099405e+01
2.362000e+01	-2.101643e+01	-2.102080e+01
2.364000e+01	-2.105052e+01	-2.104708e+01
2.366000e+01	-2.108205e+01	-2.107329e+01
2.368000e+01	-2.111103e+01	-2.110053e+01
2.370000e+01	-2.113698e+01	-2.112825e+01
2.372000e+01	-2.115987e+01	-2.115622e+01
2.374000e+01	-2.118787e+01	-2.118459e+01
2.376000e+01	-2.121277e+01	-2.121275e+01
2.378000e+01	-2.123718e+01	-2.124041e+01
2.380000e+01	-2.126160e+01	-2.126751e+01
2.382000e+01	-2.128295e+01	-2.129440e+01
2.384000e+01	-2.131398e+01	-2.132087e+01
2.386000e+01	-2.134603e+01	-2.134674e+01
2.388000e+01	-2.137603e+01	-2.137292e+01
2.390000e+01	-2.141217e+01	-2.139960e+01
2.392000e+01	-2.143200e+01	-2.142695e+01
2.394000e+01	-2.145945e+01	-2.145519e+01
2.396000e+01	-2.148490e+01	-2.148396e+01
2.398000e+01	-2.150725e+01	-2.151264e+01
2.400000e+01	-2.153677e+01	-2.154149e+01
2.402000e+01	-2.156272e+01	-2.157028e+01
2.404000e+01	-2.159068e+01	-2.159893e+01
2.406000e+01	-2.162017e+01	-2.162710e+01
2.408000e+01	-2.165375e+01	-2.165466e+01
2.410000e+01	-2.168630e+01	-2.168197e+01
2.412000e+01	-2.171632e+01	-2.170919e+01
2.414000e+01	-2.174682e+01	-2.173611e+01
2.416000e+01	-2.177430e+01	-2.176352e+01
2.418000e+01	-2.179513e+01	-2.179037e+01
2.420000e+01	-2.181652e+01	-2.181716e+01
2.422000e+01	-2.184245e+01	-2.184353e+01
2.424000e+01	-2.186788e+01	-2.186948e+01
2.426000e+01	-2.189282e+01	-2.189542e+01
2.428000e+01	-2.191672e+01	-2.192109e+01
2.430000e+01	-2.194417e+01	-2.194662e+01
2.432000e+01	-2.196858e+01	-2.197217e+01
2.434000e+01	-2.199557e+01	-2.199796e+01
2.436000e+01	-2.202252e+01	-2.202440e+01
2.438000e+01	-2.205303e+01	-2.205171e+01
2.440000e+01	-2.207998e+01	-2.207986e+01
2.442000e+01	-2.210847e+01	-2.210893e+01
2.444000e+01	-2.213543e+01	-2.213829e+01
2.446000e+01	-2.216695e+01	-2.216755e+01
2.448000e+01	-2.219492e+01	-2.219718e+01
2.450000e+01	-2.222288e+01	-2.222664e+01
2.452000e+01	-2.225240e+01	-2.225546e+01
2.454000e+01	-2.228192e+01	-2.228368e+01
2.456000e+01	-2.231192e+01	-2.231134e+01
2.458000e+01	-2.234548e+01	-2.233827e+01
2.460000e+01	-2.237500e+01	-2.236487e+01
2.462000e+01	-2.239940e+01	-2.239067e+01
2.464000e+01	-2.242532e+01	-2.241642e+01
2.466000e+01	-2.244620e+01	-2.244183e+01
2.468000e+01	-2.246703e+01	-2.246716e+01
2.470000e+01	-2.249093e+01	-2.249185e+01
2.472000e+01	-2.250775e+01	-2.251614e+01
2.474000e+01	-2.252958e+01	-2.254000e+01
2.476000e+01	-2.255760e+01	-2.256342e+01
2.478000e+01	-2.258302e+01	-2.258692e+01
2.480000e+01	-2.261098e+01	-2.261085e+01
2.482000e+01	-2.263895e+01	-2.263526e+01
2.484000e+01	-2.266185e+01	-2.266083e+01
2.486000e+01	-2.269288e+01	-2.268709e+01
2.488000e+01	-2.271575e+01	-2.271365e+01
2.490000e+01	-2.273967e+01	-2.274034e+01
2.492000e+01	-2.275948e+01	-2.276700e+01
2.494000e+01	-2.278647e+01	-2.279350e+01
2.496000e+01	-2.281647e+01	-2.282021e+01
2.498000e+01	-2.284648e+01	-2.284670e+01
2.500000e+01	-2.287955e+01	-2.287289e+01
2.502000e+01	-2.290853e+01	-2.289927e+01
2.504000e+01	-2.293347e+01	-2.292573e+01
2.506000e+01	-2.295888e+01	-2.295228e+01
2.508000e+01	-2.297772e+01	-2.297925e+01
2.510000e+01	-2.300110e+01	-2.300609e+01
2.512000e+01	-2.302602e+01	-2.303356e+01
2.514000e+01	-2.305653e+01	-2.306142e+01
2.516000e+01	-2.308553e+01	-2.308946e+01
2.518000e+01	-2.311655e+01	-2.311743e+01
2.520000e+01	-2.314453e+01	-2.314532e+01
2.522000e+01	-2.317047e+01	-2.317295e+01
2.524000e+01	-2.320048e+01	-2.320047e+01
2.526000e+01	-2.322898e+01	-2.322838e+01
2.528000e+01	-2.325695e+01	-2.325667e+01
2.530000e+01	-2.328847e+01	-2.328518e+01
2.532000e+01	-2.331595e+01	-2.331399e+01
2.534000e+01	-2.334747e+01	-2.334232e+01
2.536000e+01	-2.337543e+01	-2.336970e+01
2.538000e+01	-2.339835e+01	-2.339625e+01
2.540000e+01	-2.342277e+01	-2.342267e+01
2.542000e+01	-2.344308e+01	-2.344838e+01
2.544000e+01	-2.346700e+01	-2.347389e+01
2.546000e+01	-2.349753e+01	-2.349941e+01
2.548000e+01	-2.352803e+01	-2.352468e+01
2.550000e+01	-2.355550e+01	-2.354976e+01
2.552000e+01	-2.358043e+01	-2.357461e+01
2.554000e+01	-2.360280e+01	-2.359937e+01
2.556000e+01	-2.362110e+01	-2.362453e+01
2.558000e+01	-2.364095e+01	-2.364922e+01
2.560000e+01	-2.366995e+01	-2.367432e+01
2.562000e+01	-2.369843e+01	-2.369962e+01
2.564000e+01	-2.372078e+01	-2.372492e+01
2.566000e+01	-2.375233e+01	-2.375015e+01
2.568000e+01	-2.378032e+01	-2.377507e+01
2.570000e+01	-2.380218e+01	-2.379987e+01
2.572000e+01	-2.382508e+01	-2.382481e+01
2.574000e+01	-2.385102e+01	-2.384981e+01
2.576000e+01	-2.387747e+01	-2.387546e+01
2.578000e+01	-2.390187e+01	-2.390156e+01
2.580000e+01	-2.392172e+01	-2.392743e+01
2.582000e+01	-2.395375e+01	-2.395308e+01
2.584000e+01	-2.397815e+01	-2.397861e+01
2.586000e+01	-2.400410e+01	-2.400409e+01
2.588000e+01	-2.402852e+01	-2.402972e+01
2.590000e+01	-2.405497e+01	-2.405511e+01
2.592000e+01	-2.408040e+01	-2.408078e+01
2.594000e+01	-2.410483e+01	-2.410665e+01
2.596000e+01	-2.413227e+01	-2.413225e+01
2.598000e+01	-2.416485e+01	-2.415826e+01
2.600000e+01	-2.418722e+01	-2.418459e+01
2.602000e+01	-2.420910e+01	-2.421120e+01
2.604000e+01	-2.423962e+01	-2.423821e+01
2.606000e+01	-2.426453e+01	-2.426488e+01
2.608000e+01	-2.428590e+01	-2.429187e+01
2.610000e+01	-2.431437e+01	-2.431832e+01
2.612000e+01	-2.434083e+01	-2.434466e+01
2.614000e+01	-2.436778e+01	-2.437129e+01
2.616000e+01	-2.439675e+01	-2.439734e+01
2.618000e+01	-2.442628e+01	-2.442289e+01
2.620000e+01	-2.445933e+01	-2.444852e+01
2.622000e+01	-2.448120e+01	-2.447396e+01
2.624000e+01	-2.450563e+01	-2.449982e+01
2.626000e+01	-2.453055e+01	-2.452576e+01
2.628000e+01	-2.454937e+01	-2.455135e+01
2.630000e+01	-2.457275e+01	-2.457709e+01
2.632000e+01	-2.459613e+01	-2.460303e+01
2.634000e+01	-2.462768e+01	-2.462911e+01
2.636000e+01	-2.465463e+01	-2.465579e+01
2.638000e+01	-2.467195e+01	-2.468262e+01
2.640000e+01	-2.470500e+01	-2.470973e+01
2.642000e+01	-2.473858e+01	-2.473690e+01
2.644000e+01	-2.476197e+01	-2.476445e+01
2.646000e+01	-2.479300e+01	-2.479237e+01
2.648000e+01	-2.482200e+01	-2.482024e+01
2.650000e+01	-2.484742e+01	-2.484833e+01
2.652000e+01	-2.487793e+01	-2.487637e+01
2.654000e+01	-2.491098e+01	-2.490392e+01
2.656000e+01	-2.493947e+01	-2.493111e+01
2.658000e+01	-2.496337e+01	-2.495778e+01
2.660000e+01	-2.498422e+01	-2.498415e+01
2.662000e+01	-2.500915e+01	-2.500999e+01
2.664000e+01	-2.503103e+01	-2.503514e+01
2.666000e+01	-2.505848e+01	-2.506046e+01
2.668000e+01	-2.508190e+01	-2.508572e+01
2.670000e+01	-2.511087e+01	-2.511037e+01
2.672000e+01	-2.513683e+01	-2.513509e+01
2.674000e+01	-2.515870e+01	-2.515973e+01
2.676000e+01	-2.518413e+01	-2.518390e+01
2.678000e+01	-2.520803e+01	-2.520845e+01
2.680000e+01	-2.523143e+01	-2.523345e+01
2.682000e+01	-2.525532e+01	-2.525840e+01
2.684000e+01	-2.528380e+01	-2.528356e+01
2.686000e+01	-2.531435e+01	-2.530837e+01
2.688000e+01	-2.533570e+01	-2.533340e+01
2.690000e+01	-2.535603e+01	-2.535801e+01
2.692000e+01	-2.538248e+01	-2.538283e+01
2.694000e+01	-2.540893e+01	-2.540800e+01
2.696000e+01	-2.543232e+01	-2.543371e+01
2.698000e+01	-2.545725e+01	-2.545974e+01
2.700000e+01	-2.548625e+01	-2.548575e+01
2.702000e+01	-2.550710e+01	-2.551163e+01
2.704000e+01	-2.553100e+01	-2.553696e+01
2.706000e+01	-2.556153e+01	-2.556184e+01
2.708000e+01	-2.558492e+01	-2.558585e+01
2.710000e+01	-2.561392e+01	-2.560998e+01
2.712000e+01	-2.563682e+01	-2.563388e+01
2.714000e+01	-2.566732e+01	-2.565763e+01
2.716000e+01	-2.569377e+01	-2.568122e+01
2.718000e+01	-2.571308e+01	-2.570557e+01
2.720000e+01	-2.573292e+01	-2.572986e+01
2.722000e+01	-2.575227e+01	-2.575439e+01
2.724000e+01	-2.577057e+01	-2.577921e+01
2.726000e+01	-2.579192e+01	-2.580479e+01
2.728000e+01	-2.581890e+01	-2.583030e+01
2.730000e+01	-2.584382e+01	-2.585575e+01
2.732000e+01	-2.587788e+01	-2.588172e+01
2.734000e+01	-2.590282e+01	-2.590771e+01
2.736000e+01	-2.593943e+01	-2.593404e+01
2.738000e+01	-2.596945e+01	-2.596067e+01
2.740000e+01	-2.599843e+01	-2.598782e+01
2.742000e+01	-2.601673e+01	-2.601548e+01
2.744000e+01	-2.604880e+01	-2.604288e+01
2.746000e+01	-2.607372e+01	-2.606994e+01
2.748000e+01	-2.609863e+01	-2.609641e+01
2.750000e+01	-2.611900e+01	-2.612160e+01
2.752000e+01	-2.614388e+01	-2.614620e+01
2.754000e+01	-2.617033e+01	-2.617055e+01
2.756000e+01	-2.619425e+01	-2.619435e+01
2.758000e+01	-2.622017e+01	-2.621858e+01
2.760000e+01	-2.624665e+01	-2.624270e+01
2.762000e+01	-2.626748e+01	-2.626743e+01
2.764000e+01	-2.629192e+01	-2.629251e+01
2.766000e+01	-2.631277e+01	-2.631822e+01
2.768000e+01	-2.633768e+01	-2.634353e+01
2.770000e+01	-2.636210e+01	-2.636919e+01
2.772000e+01	-2.638805e+01	-2.639501e+01
2.774000e+01	-2.642365e+01	-2.642124e+01
2.776000e+01	-2.645063e+01	-2.644788e+01
2.778000e+01	-2.647707e+01	-2.647470e+01
2.780000e+01	-2.650655e+01	-2.650140e+01
2.782000e+01	-2.653047e+01	-2.652787e+01
2.784000e+01	-2.655488e+01	-2.655424e+01
2.786000e+01	-2.658030e+01	-2.658066e+01
2.788000e+01	-2.660673e+01	-2.660660e+01
2.790000e+01	-2.662863e+01	-2.663237e+01
2.792000e+01	-2.665557e+01	-2.665773e+01
2.794000e+01	-2.668508e+01	-2.668247e+01
2.796000e+01	-2.671305e+01	-2.670653e+01
2.798000e+01	-2.673647e+01	-2.673034e+01
2.800000e+01	-2.675222e+01	-2.675436e+01
2.802000e+01	-2.677205e+01	-2.677809e+01
2.804000e+01	-2.679748e+01	-2.680137e+01
2.806000e+01	-2.682242e+01	-2.682418e+01
2.808000e+01	-2.684682e+01	-2.684644e+01
2.810000e+01	-2.686920e+01	-2.686806e+01
2.812000e+01	-2.689362e+01	-2.688924e+01
2.814000e+01	-2.691447e+01	-2.691031e+01
2.816000e+01	-2.693278e+01	-2.693112e+01
2.818000e+01	-2.695617e+01	-2.695205e+01
2.820000e+01	-2.697958e+01	-2.697339e+01
2.822000e+01	-2.699585e+01	-2.699544e+01
2.824000e+01	-2.701365e+01	-2.701768e+01
2.826000e+01	-2.703195e+01	-2.703962e+01
2.828000e+01	-2.705232e+01	-2.706156e+01
2.830000e+01	-2.707773e+01	-2.708375e+01
2.832000e+01	-2.710113e+01	-2.710610e+01
2.834000e+01	-2.712810e+01	-2.712875e+01
2.836000e+01	-2.715505e+01	-2.715194e+01
2.838000e+01	-2.717995e+01	-2.717522e+01
2.840000e+01	-2.720388e+01	-2.719894e+01
2.842000e+01	-2.722728e+01	-2.722261e+01
2.844000e+01	-2.725117e+01	-2.724688e+01
2.846000e+01	-2.727050e+01	-2.727178e+01
2.848000e+01	-2.729493e+01	-2.729634e+01
2.850000e+01	-2.731935e+01	-2.732076e+01
2.852000e+01	-2.734172e+01	-2.734481e+01
2.854000e+01	-2.736510e+01	-2.736869e+01
2.856000e+01	-2.739155e+01	-2.739231e+01
2.858000e+01	-2.741702e+01	-2.741616e+01
2.860000e+01	-2.743683e+01	-2.743984e+01
2.862000e+01	-2.746735e+01	-2.746408e+01
2.864000e+01	-2.748972e+01	-2.748848e+01
2.866000e+01	-2.751718e+01	-2.751325e+01
2.868000e+01	-2.753807e+01	-2.753795e+01
2.870000e+01	-2.755738e+01	-2.756234e+01
2.872000e+01	-2.758432e+01	-2.758595e+01
2.874000e+01	-2.760722e+01	-2.760915e+01
2.876000e+01	-2.763267e+01	-2.763197e+01
2.878000e+01	-2.765452e+01	-2.765437e+01
2.880000e+01	-2.768302e+01	-2.767658e+01
2.882000e+01	-2.770132e+01	-2.769907e+01
2.884000e+01	-2.772980e+01	-2.772182e+01
2.886000e+01	-2.774708e+01	-2.774400e+01
2.888000e+01	-2.776795e+01	-2.776655e+01
2.890000e+01	-2.778218e+01	-2.778850e+01
2.892000e+01	-2.780100e+01	-2.781015e+01
2.894000e+01	-2.782340e+01	-2.783161e+01
2.896000e+01	-2.784880e+01	-2.785239e+01
2.898000e+01	-2.787373e+01	-2.787345e+01
2.900000e+01	-2.789918e+01	-2.789381e+01
2.902000e+01	-2.792460e+01	-2.791434e+01
2.904000e+01	-2.794697e+01	-2.793528e+01
2.906000e+01	-2.796428e+01	-2.795697e+01
2.908000e+01	-2.797903e+01	-2.797906e+01
2.910000e+01	-2.800040e+01	-2.800235e+01
2.912000e+01	-2.801665e+01	-2.802642e+01
2.914000e+01	-2.804158e+01	-2.805104e+01
2.916000e+01	-2.806958e+01	-2.807590e+01
2.918000e+01	-2.809143e+01	-2.810111e+01
2.920000e+01	-2.811992e+01	-2.812655e+01
2.922000e+01	-2.814182e+01	-2.815204e+01
2.924000e+01	-2.817940e+01	-2.817785e+01
2.926000e+01	-2.821045e+01	-2.820424e+01
