# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				25038.879999999997 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
3.258000e+01	-3.156332e+01	-3.156370e+01
3.260000e+01	-3.158823e+01	-3.158831e+01
3.262000e+01	-3.161277e+01	-3.161285e+01
3.264000e+01	-3.164241e+01	-3.163707e+01
3.266000e+01	-3.166288e+01	-3.166094e+01
3.268000e+01	-3.168616e+01	-3.168483e+01
3.270000e+01	-3.171043e+01	-3.170879e+01
3.272000e+01	-3.173384e+01	-3.173267e+01
3.274000e+01	-3.175964e+01	-3.175679e+01
3.276000e+01	-3.178050e+01	-3.178101e+01
3.278000e+01	-3.180440e+01	-3.180510e+01
3.280000e+01	-3.182919e+01	-3.182899e+01
3.282000e+01	-3.184916e+01	-3.185301e+01
3.284000e+01	-3.187268e+01	-3.187710e+01
3.286000e+01	-3.189609e+01	-3.190089e+01
3.288000e+01	-3.192100e+01	-3.192464e+01
3.290000e+01	-3.194795e+01	-3.194884e+01
3.292000e+01	-3.197415e+01	-3.197273e+01
3.294000e+01	-3.200124e+01	-3.199640e+01
3.296000e+01	-3.202768e+01	-3.202008e+01
3.298000e+01	-3.204842e+01	-3.204394e+01
3.300000e+01	-3.206966e+01	-3.206770e+01
3.302000e+01	-3.209203e+01	-3.209142e+01
3.304000e+01	-3.211428e+01	-3.211528e+01
3.306000e+01	-3.213577e+01	-3.213926e+01
3.308000e+01	-3.215739e+01	-3.216282e+01
3.310000e+01	-3.218446e+01	-3.218631e+01
3.312000e+01	-3.220801e+01	-3.220957e+01
3.314000e+01	-3.222936e+01	-3.223262e+01
3.316000e+01	-3.225429e+01	-3.225549e+01
3.318000e+01	-3.228085e+01	-3.227845e+01
3.320000e+01	-3.230527e+01	-3.230150e+01
3.322000e+01	-3.232536e+01	-3.232470e+01
3.324000e+01	-3.235307e+01	-3.234786e+01
3.326000e+01	-3.237509e+01	-3.237106e+01
3.328000e+01	-3.239543e+01	-3.239432e+01
3.330000e+01	-3.241629e+01	-3.241737e+01
3.332000e+01	-3.244018e+01	-3.244021e+01
3.334000e+01	-3.246065e+01	-3.246286e+01
3.336000e+01	-3.248266e+01	-3.248582e+01
3.338000e+01	-3.250567e+01	-3.250886e+01
3.340000e+01	-3.253173e+01	-3.253191e+01
3.342000e+01	-3.255450e+01	-3.255534e+01
3.344000e+01	-3.257942e+01	-3.257921e+01
3.346000e+01	-3.260536e+01	-3.260347e+01
3.348000e+01	-3.262938e+01	-3.262768e+01
3.350000e+01	-3.265190e+01	-3.265266e+01
3.352000e+01	-3.267441e+01	-3.267793e+01
3.354000e+01	-3.270111e+01	-3.270342e+01
3.356000e+01	-3.272807e+01	-3.272906e+01
3.358000e+01	-3.275476e+01	-3.275514e+01
3.360000e+01	-3.278019e+01	-3.278089e+01
3.362000e+01	-3.280717e+01	-3.280657e+01
3.364000e+01	-3.283348e+01	-3.283212e+01
3.366000e+01	-3.285752e+01	-3.285772e+01
3.368000e+01	-3.288307e+01	-3.288290e+01
3.370000e+01	-3.290812e+01	-3.290775e+01
3.372000e+01	-3.293673e+01	-3.293262e+01
3.374000e+01	-3.295949e+01	-3.295738e+01
3.376000e+01	-3.298454e+01	-3.298168e+01
3.378000e+01	-3.300794e+01	-3.300556e+01
3.380000e+01	-3.303082e+01	-3.302924e+01
3.382000e+01	-3.304964e+01	-3.305276e+01
3.384000e+01	-3.307585e+01	-3.307602e+01
3.386000e+01	-3.309833e+01	-3.309932e+01
3.388000e+01	-3.312060e+01	-3.312274e+01
3.390000e+01	-3.314235e+01	-3.314612e+01
3.392000e+01	-3.316777e+01	-3.316941e+01
3.394000e+01	-3.319460e+01	-3.319268e+01
3.396000e+01	-3.321660e+01	-3.321596e+01
3.398000e+01	-3.323835e+01	-3.323952e+01
3.400000e+01	-3.326314e+01	-3.326299e+01
3.402000e+01	-3.328666e+01	-3.328673e+01
3.404000e+01	-3.331032e+01	-3.331062e+01
3.406000e+01	-3.333447e+01	-3.333448e+01
3.408000e+01	-3.336132e+01	-3.335813e+01
3.410000e+01	-3.338268e+01	-3.338196e+01
3.412000e+01	-3.340428e+01	-3.340562e+01
3.414000e+01	-3.342845e+01	-3.342925e+01
3.416000e+01	-3.345147e+01	-3.345261e+01
3.418000e+01	-3.347511e+01	-3.347604e+01
3.420000e+01	-3.349863e+01	-3.349942e+01
3.422000e+01	-3.352217e+01	-3.352243e+01
3.424000e+01	-3.354747e+01	-3.354517e+01
3.426000e+01	-3.356920e+01	-3.356764e+01
3.428000e+01	-3.359109e+01	-3.359013e+01
3.430000e+01	-3.361486e+01	-3.361262e+01
3.432000e+01	-3.363660e+01	-3.363513e+01
3.434000e+01	-3.365809e+01	-3.365791e+01
3.436000e+01	-3.368161e+01	-3.368049e+01
3.438000e+01	-3.370170e+01	-3.370287e+01
3.440000e+01	-3.372396e+01	-3.372534e+01
3.442000e+01	-3.374341e+01	-3.374777e+01
3.444000e+01	-3.376681e+01	-3.377005e+01
3.446000e+01	-3.379173e+01	-3.379256e+01
3.448000e+01	-3.381500e+01	-3.381525e+01
3.450000e+01	-3.384183e+01	-3.383825e+01
3.452000e+01	-3.386383e+01	-3.386140e+01
3.454000e+01	-3.388584e+01	-3.388464e+01
3.456000e+01	-3.390795e+01	-3.390824e+01
3.458000e+01	-3.392943e+01	-3.393204e+01
3.460000e+01	-3.395374e+01	-3.395567e+01
3.462000e+01	-3.397802e+01	-3.397944e+01
3.464000e+01	-3.400064e+01	-3.400292e+01
3.466000e+01	-3.402456e+01	-3.402624e+01
3.468000e+01	-3.405202e+01	-3.404916e+01
3.470000e+01	-3.407429e+01	-3.407190e+01
3.472000e+01	-3.409703e+01	-3.409472e+01
3.474000e+01	-3.412043e+01	-3.411749e+01
3.476000e+01	-3.414282e+01	-3.414046e+01
3.478000e+01	-3.416595e+01	-3.416349e+01
3.480000e+01	-3.418566e+01	-3.418606e+01
3.482000e+01	-3.420499e+01	-3.420854e+01
3.484000e+01	-3.422877e+01	-3.423062e+01
3.486000e+01	-3.424948e+01	-3.425252e+01
3.488000e+01	-3.427316e+01	-3.427465e+01
3.490000e+01	-3.429629e+01	-3.429669e+01
3.492000e+01	-3.432007e+01	-3.431880e+01
3.494000e+01	-3.434399e+01	-3.434111e+01
3.496000e+01	-3.436508e+01	-3.436340e+01
3.498000e+01	-3.438669e+01	-3.438581e+01
3.500000e+01	-3.440805e+01	-3.440836e+01
3.502000e+01	-3.442637e+01	-3.443091e+01
3.504000e+01	-3.445307e+01	-3.445355e+01
3.506000e+01	-3.447417e+01	-3.447621e+01
3.508000e+01	-3.449949e+01	-3.449871e+01
3.510000e+01	-3.452491e+01	-3.452145e+01
3.512000e+01	-3.454437e+01	-3.454395e+01
3.514000e+01	-3.456662e+01	-3.456638e+01
3.516000e+01	-3.458774e+01	-3.458894e+01
3.518000e+01	-3.461125e+01	-3.461161e+01
3.520000e+01	-3.463478e+01	-3.463429e+01
3.522000e+01	-3.465653e+01	-3.465702e+01
3.524000e+01	-3.467852e+01	-3.467957e+01
3.526000e+01	-3.470244e+01	-3.470218e+01
3.528000e+01	-3.472632e+01	-3.472439e+01
3.530000e+01	-3.474782e+01	-3.474678e+01
3.532000e+01	-3.477034e+01	-3.476902e+01
3.534000e+01	-3.478966e+01	-3.479142e+01
3.536000e+01	-3.481332e+01	-3.481413e+01
3.538000e+01	-3.483772e+01	-3.483673e+01
3.540000e+01	-3.485857e+01	-3.485905e+01
3.542000e+01	-3.488019e+01	-3.488146e+01
3.544000e+01	-3.490460e+01	-3.490373e+01
3.546000e+01	-3.492546e+01	-3.492619e+01
3.548000e+01	-3.495051e+01	-3.494895e+01
3.550000e+01	-3.497098e+01	-3.497166e+01
3.552000e+01	-3.499476e+01	-3.499477e+01
3.554000e+01	-3.501764e+01	-3.501800e+01
3.556000e+01	-3.504079e+01	-3.504137e+01
3.558000e+01	-3.506368e+01	-3.506463e+01
3.560000e+01	-3.508505e+01	-3.508760e+01
3.562000e+01	-3.510717e+01	-3.511061e+01
3.564000e+01	-3.513502e+01	-3.513383e+01
3.566000e+01	-3.515600e+01	-3.515691e+01
3.568000e+01	-3.518358e+01	-3.517991e+01
3.570000e+01	-3.520711e+01	-3.520296e+01
3.572000e+01	-3.522645e+01	-3.522573e+01
3.574000e+01	-3.525098e+01	-3.524833e+01
3.576000e+01	-3.526953e+01	-3.527064e+01
3.578000e+01	-3.529230e+01	-3.529283e+01
3.580000e+01	-3.531176e+01	-3.531479e+01
3.582000e+01	-3.533604e+01	-3.533652e+01
3.584000e+01	-3.535957e+01	-3.535820e+01
3.586000e+01	-3.538183e+01	-3.537975e+01
3.588000e+01	-3.540192e+01	-3.540086e+01
3.590000e+01	-3.542327e+01	-3.542217e+01
3.592000e+01	-3.544336e+01	-3.544335e+01
3.594000e+01	-3.546320e+01	-3.546473e+01
3.596000e+01	-3.548432e+01	-3.548628e+01
3.598000e+01	-3.550784e+01	-3.550796e+01
3.600000e+01	-3.552932e+01	-3.552994e+01
3.602000e+01	-3.555069e+01	-3.555185e+01
3.604000e+01	-3.557333e+01	-3.557369e+01
3.606000e+01	-3.559711e+01	-3.559581e+01
3.608000e+01	-3.561757e+01	-3.561828e+01
3.610000e+01	-3.563728e+01	-3.564097e+01
3.612000e+01	-3.566296e+01	-3.566364e+01
3.614000e+01	-3.568560e+01	-3.568636e+01
3.616000e+01	-3.570785e+01	-3.570908e+01
3.618000e+01	-3.573291e+01	-3.573136e+01
3.620000e+01	-3.575655e+01	-3.575337e+01
3.622000e+01	-3.577679e+01	-3.577544e+01
3.624000e+01	-3.579878e+01	-3.579748e+01
3.626000e+01	-3.582090e+01	-3.581947e+01
3.628000e+01	-3.584748e+01	-3.584146e+01
3.630000e+01	-3.586452e+01	-3.586325e+01
3.632000e+01	-3.588332e+01	-3.588523e+01
3.634000e+01	-3.590355e+01	-3.590682e+01
3.636000e+01	-3.592682e+01	-3.592822e+01
3.638000e+01	-3.594640e+01	-3.594993e+01
3.640000e+01	-3.596700e+01	-3.597173e+01
3.642000e+01	-3.599357e+01	-3.599356e+01
3.644000e+01	-3.601812e+01	-3.601562e+01
3.646000e+01	-3.603757e+01	-3.603775e+01
3.648000e+01	-3.606085e+01	-3.605977e+01
3.650000e+01	-3.608232e+01	-3.608180e+01
3.652000e+01	-3.610241e+01	-3.610387e+01
3.654000e+01	-3.612671e+01	-3.612615e+01
3.656000e+01	-3.614654e+01	-3.614784e+01
3.658000e+01	-3.617274e+01	-3.616935e+01
3.660000e+01	-3.619525e+01	-3.619080e+01
3.662000e+01	-3.621471e+01	-3.621226e+01
3.664000e+01	-3.623492e+01	-3.623354e+01
3.666000e+01	-3.625539e+01	-3.625466e+01
3.668000e+01	-3.627511e+01	-3.627616e+01
3.670000e+01	-3.629684e+01	-3.629786e+01
3.672000e+01	-3.631835e+01	-3.631977e+01
3.674000e+01	-3.633906e+01	-3.634202e+01
3.676000e+01	-3.635902e+01	-3.636457e+01
3.678000e+01	-3.638192e+01	-3.638718e+01
3.680000e+01	-3.640988e+01	-3.641019e+01
3.682000e+01	-3.643328e+01	-3.643318e+01
3.684000e+01	-3.645528e+01	-3.645624e+01
3.686000e+01	-3.647918e+01	-3.647937e+01
3.688000e+01	-3.650309e+01	-3.650252e+01
3.690000e+01	-3.652776e+01	-3.652547e+01
3.692000e+01	-3.655052e+01	-3.654806e+01
3.694000e+01	-3.657595e+01	-3.657020e+01
3.696000e+01	-3.659656e+01	-3.659218e+01
3.698000e+01	-3.661765e+01	-3.661375e+01
3.700000e+01	-3.663685e+01	-3.663489e+01
3.702000e+01	-3.665732e+01	-3.665576e+01
3.704000e+01	-3.667487e+01	-3.667659e+01
3.706000e+01	-3.669370e+01	-3.669754e+01
3.708000e+01	-3.671736e+01	-3.671859e+01
3.710000e+01	-3.673883e+01	-3.673969e+01
3.712000e+01	-3.675690e+01	-3.676109e+01
3.714000e+01	-3.677775e+01	-3.678261e+01
3.716000e+01	-3.680102e+01	-3.680440e+01
3.718000e+01	-3.682492e+01	-3.682635e+01
3.720000e+01	-3.684616e+01	-3.684865e+01
3.722000e+01	-3.687134e+01	-3.687100e+01
3.724000e+01	-3.689702e+01	-3.689348e+01
3.726000e+01	-3.691940e+01	-3.691599e+01
3.728000e+01	-3.693975e+01	-3.693852e+01
3.730000e+01	-3.696416e+01	-3.696068e+01
3.732000e+01	-3.698603e+01	-3.698263e+01
3.734000e+01	-3.700702e+01	-3.700472e+01
3.736000e+01	-3.702571e+01	-3.702651e+01
3.738000e+01	-3.704719e+01	-3.704789e+01
3.740000e+01	-3.706754e+01	-3.706892e+01
3.742000e+01	-3.708852e+01	-3.708995e+01
3.744000e+01	-3.710988e+01	-3.711086e+01
3.746000e+01	-3.713200e+01	-3.713168e+01
3.748000e+01	-3.715336e+01	-3.715265e+01
3.750000e+01	-3.717346e+01	-3.717392e+01
3.752000e+01	-3.719432e+01	-3.719526e+01
3.754000e+01	-3.721759e+01	-3.721654e+01
3.756000e+01	-3.723830e+01	-3.723822e+01
3.758000e+01	-3.725714e+01	-3.726007e+01
3.760000e+01	-3.728155e+01	-3.728215e+01
3.762000e+01	-3.730405e+01	-3.730437e+01
3.764000e+01	-3.732795e+01	-3.732684e+01
3.766000e+01	-3.734858e+01	-3.734956e+01
3.768000e+01	-3.737310e+01	-3.737228e+01
3.770000e+01	-3.739483e+01	-3.739507e+01
3.772000e+01	-3.741722e+01	-3.741812e+01
3.774000e+01	-3.743924e+01	-3.744118e+01
3.776000e+01	-3.746312e+01	-3.746431e+01
3.778000e+01	-3.748805e+01	-3.748741e+01
3.780000e+01	-3.751017e+01	-3.751055e+01
3.782000e+01	-3.753497e+01	-3.753360e+01
3.784000e+01	-3.755837e+01	-3.755609e+01
3.786000e+01	-3.758012e+01	-3.757850e+01
3.788000e+01	-3.760235e+01	-3.760084e+01
3.790000e+01	-3.762194e+01	-3.762330e+01
3.792000e+01	-3.764585e+01	-3.764572e+01
3.794000e+01	-3.766886e+01	-3.766800e+01
3.796000e+01	-3.768909e+01	-3.769005e+01
3.798000e+01	-3.771197e+01	-3.771174e+01
3.800000e+01	-3.773192e+01	-3.773300e+01
3.802000e+01	-3.775227e+01	-3.775393e+01
3.804000e+01	-3.777338e+01	-3.777473e+01
3.806000e+01	-3.779322e+01	-3.779534e+01
3.808000e+01	-3.781790e+01	-3.781578e+01
3.810000e+01	-3.784053e+01	-3.783606e+01
3.812000e+01	-3.786137e+01	-3.785636e+01
3.814000e+01	-3.787957e+01	-3.787649e+01
3.816000e+01	-3.789533e+01	-3.789633e+01
3.818000e+01	-3.791504e+01	-3.791622e+01
3.820000e+01	-3.793310e+01	-3.793615e+01
3.822000e+01	-3.795318e+01	-3.795594e+01
3.824000e+01	-3.797404e+01	-3.797579e+01
3.826000e+01	-3.799540e+01	-3.799567e+01
3.828000e+01	-3.801562e+01	-3.801527e+01
3.830000e+01	-3.803431e+01	-3.803499e+01
3.832000e+01	-3.805631e+01	-3.805494e+01
3.834000e+01	-3.807831e+01	-3.807548e+01
3.836000e+01	-3.809599e+01	-3.809668e+01
3.838000e+01	-3.811759e+01	-3.811828e+01
3.840000e+01	-3.813858e+01	-3.813996e+01
3.842000e+01	-3.815919e+01	-3.816163e+01
3.844000e+01	-3.818016e+01	-3.818327e+01
3.846000e+01	-3.820203e+01	-3.820474e+01
3.848000e+01	-3.822441e+01	-3.822619e+01
3.850000e+01	-3.824526e+01	-3.824751e+01
3.852000e+01	-3.827260e+01	-3.826885e+01
3.854000e+01	-3.829625e+01	-3.829003e+01
3.856000e+01	-3.831712e+01	-3.831109e+01
3.858000e+01	-3.833708e+01	-3.833231e+01
3.860000e+01	-3.835411e+01	-3.835357e+01
3.862000e+01	-3.837318e+01	-3.837463e+01
3.864000e+01	-3.839429e+01	-3.839569e+01
3.866000e+01	-3.841287e+01	-3.841663e+01
3.868000e+01	-3.843409e+01	-3.843732e+01
3.870000e+01	-3.845521e+01	-3.845797e+01
3.872000e+01	-3.847528e+01	-3.847845e+01
3.874000e+01	-3.849792e+01	-3.849879e+01
3.876000e+01	-3.851916e+01	-3.851898e+01
3.878000e+01	-3.854243e+01	-3.853949e+01
3.880000e+01	-3.856330e+01	-3.856023e+01
3.882000e+01	-3.858236e+01	-3.858103e+01
3.884000e+01	-3.860297e+01	-3.860174e+01
3.886000e+01	-3.862242e+01	-3.862215e+01
3.888000e+01	-3.864148e+01	-3.864229e+01
3.890000e+01	-3.866118e+01	-3.866218e+01
3.892000e+01	-3.868231e+01	-3.868157e+01
3.894000e+01	-3.870010e+01	-3.870085e+01
3.896000e+01	-3.872006e+01	-3.871975e+01
3.898000e+01	-3.874053e+01	-3.873832e+01
3.900000e+01	-3.875948e+01	-3.875704e+01
3.902000e+01	-3.877818e+01	-3.877586e+01
3.904000e+01	-3.879586e+01	-3.879477e+01
3.906000e+01	-3.881355e+01	-3.881390e+01
3.908000e+01	-3.883222e+01	-3.883326e+01
3.910000e+01	-3.885040e+01	-3.885276e+01
3.912000e+01	-3.886873e+01	-3.887235e+01
3.914000e+01	-3.888894e+01	-3.889215e+01
3.916000e+01	-3.891080e+01	-3.891238e+01
3.918000e+01	-3.892949e+01	-3.893297e+01
3.920000e+01	-3.895327e+01	-3.895358e+01
3.922000e+01	-3.897706e+01	-3.897432e+01
3.924000e+01	-3.899702e+01	-3.899566e+01
3.926000e+01	-3.901660e+01	-3.901710e+01
3.928000e+01	-3.904063e+01	-3.903865e+01
3.930000e+01	-3.906148e+01	-3.906047e+01
3.932000e+01	-3.908069e+01	-3.908232e+01
3.934000e+01	-3.910319e+01	-3.910393e+01
3.936000e+01	-3.912658e+01	-3.912528e+01
3.938000e+01	-3.914807e+01	-3.914636e+01
3.940000e+01	-3.916613e+01	-3.916717e+01
3.942000e+01	-3.918635e+01	-3.918769e+01
3.944000e+01	-3.920898e+01	-3.920790e+01
3.946000e+01	-3.923250e+01	-3.922820e+01
3.948000e+01	-3.924866e+01	-3.924852e+01
3.950000e+01	-3.927053e+01	-3.926864e+01
3.952000e+01	-3.929163e+01	-3.928852e+01
3.954000e+01	-3.930778e+01	-3.930847e+01
3.956000e+01	-3.932482e+01	-3.932851e+01
3.958000e+01	-3.934620e+01	-3.934833e+01
3.960000e+01	-3.936652e+01	-3.936823e+01
3.962000e+01	-3.938612e+01	-3.938822e+01
3.964000e+01	-3.940645e+01	-3.940809e+01
3.966000e+01	-3.942947e+01	-3.942777e+01
3.968000e+01	-3.944983e+01	-3.944757e+01
3.970000e+01	-3.946826e+01	-3.946771e+01
3.972000e+01	-3.948860e+01	-3.948829e+01
3.974000e+01	-3.950957e+01	-3.950871e+01
3.976000e+01	-3.953043e+01	-3.952935e+01
3.978000e+01	-3.955142e+01	-3.955021e+01
3.980000e+01	-3.956922e+01	-3.957096e+01
3.982000e+01	-3.959006e+01	-3.959164e+01
3.984000e+01	-3.960927e+01	-3.961229e+01
3.986000e+01	-3.963012e+01	-3.963312e+01
3.988000e+01	-3.965455e+01	-3.965398e+01
3.990000e+01	-3.967806e+01	-3.967509e+01
3.992000e+01	-3.969828e+01	-3.969652e+01
3.994000e+01	-3.971787e+01	-3.971793e+01
3.996000e+01	-3.973707e+01	-3.973891e+01
3.998000e+01	-3.975919e+01	-3.975969e+01
4.000000e+01	-3.978030e+01	-3.978037e+01
4.002000e+01	-3.980153e+01	-3.980106e+01
4.004000e+01	-3.982315e+01	-3.982180e+01
4.006000e+01	-3.984298e+01	-3.984244e+01
4.008000e+01	-3.986688e+01	-3.986310e+01
4.010000e+01	-3.988623e+01	-3.988366e+01
4.012000e+01	-3.990682e+01	-3.990422e+01
4.014000e+01	-3.992309e+01	-3.992477e+01
4.016000e+01	-3.993987e+01	-3.994545e+01
4.018000e+01	-3.995920e+01	-3.996593e+01
4.020000e+01	-3.998312e+01	-3.998625e+01
4.022000e+01	-4.000587e+01	-4.000633e+01
4.024000e+01	-4.002850e+01	-4.002644e+01
4.026000e+01	-4.004974e+01	-4.004648e+01
4.028000e+01	-4.007059e+01	-4.006652e+01
4.030000e+01	-4.008992e+01	-4.008662e+01
4.032000e+01	-4.010900e+01	-4.010669e+01
4.034000e+01	-4.012732e+01	-4.012664e+01
4.036000e+01	-4.014422e+01	-4.014670e+01
4.038000e+01	-4.016495e+01	-4.016667e+01
4.040000e+01	-4.018352e+01	-4.018638e+01
4.042000e+01	-4.020501e+01	-4.020571e+01
4.044000e+01	-4.022483e+01	-4.022485e+01
4.046000e+01	-4.024556e+01	-4.024440e+01
4.048000e+01	-4.026477e+01	-4.026408e+01
4.050000e+01	-4.028448e+01	-4.028389e+01
4.052000e+01	-4.030368e+01	-4.030392e+01
4.054000e+01	-4.032224e+01	-4.032383e+01
4.056000e+01	-4.033991e+01	-4.034380e+01
4.058000e+01	-4.036460e+01	-4.036360e+01
4.060000e+01	-4.038200e+01	-4.038333e+01
4.062000e+01	-4.040375e+01	-4.040292e+01
4.064000e+01	-4.042410e+01	-4.042252e+01
4.066000e+01	-4.044596e+01	-4.044204e+01
4.068000e+01	-4.046670e+01	-4.046180e+01
4.070000e+01	-4.048170e+01	-4.048154e+01
4.072000e+01	-4.050014e+01	-4.050129e+01
4.074000e+01	-4.051960e+01	-4.052102e+01
4.076000e+01	-4.053612e+01	-4.054068e+01
4.078000e+01	-4.055863e+01	-4.056028e+01
4.080000e+01	-4.057744e+01	-4.057967e+01
4.082000e+01	-4.059982e+01	-4.059905e+01
4.084000e+01	-4.062030e+01	-4.061886e+01
4.086000e+01	-4.063987e+01	-4.063869e+01
4.088000e+01	-4.066035e+01	-4.065861e+01
4.090000e+01	-4.068031e+01	-4.067866e+01
4.092000e+01	-4.069749e+01	-4.069898e+01
4.094000e+01	-4.071720e+01	-4.071923e+01
4.096000e+01	-4.073753e+01	-4.073909e+01
4.098000e+01	-4.075712e+01	-4.075887e+01
4.100000e+01	-4.077822e+01	-4.077875e+01
4.102000e+01	-4.079909e+01	-4.079833e+01
4.104000e+01	-4.082209e+01	-4.081790e+01
4.106000e+01	-4.084066e+01	-4.083743e+01
4.108000e+01	-4.085871e+01	-4.085693e+01
4.110000e+01	-4.087575e+01	-4.087625e+01
4.112000e+01	-4.089572e+01	-4.089547e+01
4.114000e+01	-4.091339e+01	-4.091465e+01
4.116000e+01	-4.093030e+01	-4.093397e+01
4.118000e+01	-4.095243e+01	-4.095310e+01
4.120000e+01	-4.097467e+01	-4.097223e+01
4.122000e+01	-4.099414e+01	-4.099154e+01
4.124000e+01	-4.101105e+01	-4.101093e+01
4.126000e+01	-4.103026e+01	-4.103069e+01
4.128000e+01	-4.105047e+01	-4.105097e+01
4.130000e+01	-4.106750e+01	-4.107177e+01
4.132000e+01	-4.108811e+01	-4.109272e+01
4.134000e+01	-4.111074e+01	-4.111355e+01
4.136000e+01	-4.113235e+01	-4.113429e+01
4.138000e+01	-4.115498e+01	-4.115501e+01
4.140000e+01	-4.117482e+01	-4.117536e+01
4.142000e+01	-4.119745e+01	-4.119558e+01
4.144000e+01	-4.121984e+01	-4.121593e+01
4.146000e+01	-4.124030e+01	-4.123621e+01
4.148000e+01	-4.126230e+01	-4.125633e+01
4.150000e+01	-4.128087e+01	-4.127596e+01
4.152000e+01	-4.129600e+01	-4.129527e+01
4.154000e+01	-4.131241e+01	-4.131439e+01
4.156000e+01	-4.132983e+01	-4.133306e+01
4.158000e+01	-4.135042e+01	-4.135159e+01
4.160000e+01	-4.136848e+01	-4.137020e+01
4.162000e+01	-4.138731e+01	-4.138882e+01
4.164000e+01	-4.140981e+01	-4.140767e+01
4.166000e+01	-4.142647e+01	-4.142652e+01
4.168000e+01	-4.144250e+01	-4.144544e+01
4.170000e+01	-4.146220e+01	-4.146459e+01
4.172000e+01	-4.148127e+01	-4.148395e+01
4.174000e+01	-4.150276e+01	-4.150364e+01
4.176000e+01	-4.152400e+01	-4.152351e+01
4.178000e+01	-4.154447e+01	-4.154313e+01
4.180000e+01	-4.156609e+01	-4.156302e+01
4.182000e+01	-4.158592e+01	-4.158307e+01
4.184000e+01	-4.160475e+01	-4.160332e+01
4.186000e+01	-4.162445e+01	-4.162366e+01
4.188000e+01	-4.164213e+01	-4.164386e+01
4.190000e+01	-4.166094e+01	-4.166418e+01
4.192000e+01	-4.168244e+01	-4.168438e+01
4.194000e+01	-4.170302e+01	-4.170434e+01
4.196000e+01	-4.172300e+01	-4.172440e+01
4.198000e+01	-4.174397e+01	-4.174439e+01
4.200000e+01	-4.176496e+01	-4.176427e+01
4.202000e+01	-4.179001e+01	-4.178421e+01
4.204000e+01	-4.180666e+01	-4.180423e+01
4.206000e+01	-4.182409e+01	-4.182426e+01
4.208000e+01	-4.184277e+01	-4.184402e+01
4.210000e+01	-4.186007e+01	-4.186350e+01
4.212000e+01	-4.188117e+01	-4.188302e+01
4.214000e+01	-4.190280e+01	-4.190223e+01
4.216000e+01	-4.192263e+01	-4.192112e+01
4.218000e+01	-4.194273e+01	-4.193982e+01
4.220000e+01	-4.195926e+01	-4.195831e+01
4.222000e+01	-4.197668e+01	-4.197662e+01
4.224000e+01	-4.199689e+01	-4.199470e+01
4.226000e+01	-4.201417e+01	-4.201289e+01
4.228000e+01	-4.202995e+01	-4.203149e+01
4.230000e+01	-4.204725e+01	-4.204980e+01
4.232000e+01	-4.206785e+01	-4.206794e+01
4.234000e+01	-4.208832e+01	-4.208623e+01
4.236000e+01	-4.210358e+01	-4.210438e+01
4.238000e+01	-4.212163e+01	-4.212274e+01
4.240000e+01	-4.213982e+01	-4.214133e+01
4.242000e+01	-4.215915e+01	-4.216023e+01
4.244000e+01	-4.217859e+01	-4.217934e+01
4.246000e+01	-4.219767e+01	-4.219853e+01
4.248000e+01	-4.221967e+01	-4.221772e+01
4.250000e+01	-4.223734e+01	-4.223739e+01
4.252000e+01	-4.225504e+01	-4.225727e+01
4.254000e+01	-4.227740e+01	-4.227720e+01
4.256000e+01	-4.229927e+01	-4.229731e+01
4.258000e+01	-4.231707e+01	-4.231768e+01
4.260000e+01	-4.233793e+01	-4.233817e+01
4.262000e+01	-4.235725e+01	-4.235855e+01
4.264000e+01	-4.237823e+01	-4.237903e+01
4.266000e+01	-4.239706e+01	-4.239935e+01
4.268000e+01	-4.241854e+01	-4.241944e+01
4.270000e+01	-4.243953e+01	-4.243928e+01
4.272000e+01	-4.246241e+01	-4.245916e+01
4.274000e+01	-4.248098e+01	-4.247894e+01
4.276000e+01	-4.250019e+01	-4.249848e+01
4.278000e+01	-4.251976e+01	-4.251754e+01
4.280000e+01	-4.253654e+01	-4.253641e+01
4.282000e+01	-4.255448e+01	-4.255523e+01
4.284000e+01	-4.257482e+01	-4.257363e+01
4.286000e+01	-4.259273e+01	-4.259187e+01
4.288000e+01	-4.260813e+01	-4.260983e+01
4.290000e+01	-4.262568e+01	-4.262754e+01
4.292000e+01	-4.264552e+01	-4.264500e+01
4.294000e+01	-4.266548e+01	-4.266249e+01
4.296000e+01	-4.267947e+01	-4.267987e+01
4.298000e+01	-4.269790e+01	-4.269732e+01
4.300000e+01	-4.271395e+01	-4.271484e+01
4.302000e+01	-4.273236e+01	-4.273274e+01
4.304000e+01	-4.275131e+01	-4.275082e+01
4.306000e+01	-4.276822e+01	-4.276898e+01
4.308000e+01	-4.278692e+01	-4.278736e+01
4.310000e+01	-4.280446e+01	-4.280616e+01
4.312000e+01	-4.282302e+01	-4.282520e+01
4.314000e+01	-4.284337e+01	-4.284432e+01
